Schema Version,Record Type,Source Name,Source URL,Product Name,Description,Pricing,Category,Downloads,Likes,Tags,Collected At
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,497426,176,"transformers, safetensors, nemotron_h, text-generation, nvidia, pytorch, conversational, custom_code, en, es, fr, de, ja, it, dataset:nvidia/Nemotron-Pretraining-Code-v1, dataset:nvidia/Nemotron-CC-v2, dataset:nvidia/Nemotron-Pretraining-SFT-v1, dataset:nvidia/Nemotron-CC-Math-v1, dataset:nvidia/Nemotron-Pretraining-Code-v2, dataset:nvidia/Nemotron-Pretraining-Specialized-v1, dataset:nvidia/Nemotron-CC-v2.1, dataset:nvidia/Nemotron-CC-Code-v1, dataset:nvidia/Nemotron-Pretraining-Dataset-sample, dataset:nvidia/Nemotron-Competitive-Programming-v1, dataset:nvidia/Nemotron-Math-v2, dataset:nvidia/Nemotron-Agentic-v1, dataset:nvidia/Nemotron-Math-Proofs-v1, dataset:nvidia/Nemotron-Instruction-Following-Chat-v1, dataset:nvidia/Nemotron-Science-v1, dataset:nvidia/Nemotron-3-Nano-RL-Training-Blend, arxiv:2512.20848, arxiv:2512.20856, arxiv:2601.20088, base_model:nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16, base_model:quantized:nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16, license:other, endpoints_compatible, 8-bit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/distilbert/distilbert-base-multilingual-cased,distilbert/distilbert-base-multilingual-cased,AI/ML model hosted on Hugging Face Hub,UNKNOWN,fill-mask,497310,244,"transformers, pytorch, tf, onnx, safetensors, distilbert, fill-mask, multilingual, af, sq, ar, an, hy, ast, az, ba, eu, bar, be, bn, inc, bs, br, bg, my, ca, ceb, ce, zh, cv, hr, cs, da, nl, en, et, fi, fr, gl, ka, de, el, gu, ht, he, hi, hu, is, io, id, ga, it, ja, jv, kn, kk, ky, ko, la, lv, lt, roa, nds, lm, mk, mg, ms, ml, mr, mn, min, ne, new, nb, nn, oc, fa, pms, pl, pt, pa, ro, ru, sco, sr, scn, sk, sl, aze, es, su, sw, sv, tl, tg, th, ta, tt, te, tr, uk, ud, uz, vi, vo, war, cy, fry, pnb, yo, dataset:wikipedia, arxiv:1910.01108, arxiv:1910.09700, license:apache-2.0, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/DeepBeepMeep/MiniMax-H3,DeepBeepMeep/MiniMax-H3,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,496689,57,"diffusion-single-file, onnx, gguf, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/gagan3012/wav2vec2-xlsr-khmer,gagan3012/wav2vec2-xlsr-khmer,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,496409,2,"transformers, pytorch, jax, wav2vec2, automatic-speech-recognition, audio, speech, xlsr-fine-tuning-week, km, dataset:OpenSLR, dataset:common_voice, license:apache-2.0, model-index, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Comfy-Org/Wan-Animate-2,Comfy-Org/Wan-Animate-2,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,496398,48,"diffusion-single-file, comfyui, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/timm/resnet34.a1_in1k,timm/resnet34.a1_in1k,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-classification,495622,2,"timm, pytorch, safetensors, image-classification, transformers, arxiv:2110.00476, arxiv:1512.03385, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Comfy-Org/HunyuanVideo_1.5_repackaged,Comfy-Org/HunyuanVideo_1.5_repackaged,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,494913,97,"diffusion-single-file, comfyui, base_model:tencent/HunyuanVideo-1.5, base_model:finetune:tencent/HunyuanVideo-1.5, license:other, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/ornith-ai/Ornith-1.5-9B-NVFP4,ornith-ai/Ornith-1.5-9B-NVFP4,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,494394,10,"transformers, safetensors, qwen3_5, image-text-to-text, text-generation, conversational, license:mit, endpoints_compatible, modelopt, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/LilaRest/gemma-4-31B-it-NVFP4-turbo,LilaRest/gemma-4-31B-it-NVFP4-turbo,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,493514,303,"transformers, safetensors, gemma4, text-generation, gemma-4-31b-it, nvfp4, modelopt, vllm, quantized, nvidia, lighthouse, conversational, base_model:google/gemma-4-31B-it, base_model:quantized:google/gemma-4-31B-it, license:apache-2.0, model-index, endpoints_compatible, 4-bit, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/circulus/canvers-en2ko-v1,circulus/canvers-en2ko-v1,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,493032,0,"transformers, pytorch, bart, text2text-generation, license:gpl-3.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/circulus/canvers-ko2en-v1,circulus/canvers-ko2en-v1,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,492850,0,"transformers, pytorch, bart, text2text-generation, license:gpl-3.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/SpideyDLK/wav2vec2-large-xls-r-300m-sinhala-low-LR-part1,SpideyDLK/wav2vec2-large-xls-r-300m-sinhala-low-LR-part1,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,492489,0,"transformers, tensorboard, safetensors, wav2vec2, automatic-speech-recognition, arxiv:1910.09700, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/Kimi-K3-GGUF,unsloth/Kimi-K3-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,491360,379,"transformers, gguf, unsloth, conversational, image-text-to-text, base_model:moonshotai/Kimi-K3, base_model:quantized:moonshotai/Kimi-K3, license:other, endpoints_compatible, region:us, imatrix",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.5-122B-A10B-GPTQ-Int4,Qwen/Qwen3.5-122B-A10B-GPTQ-Int4,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,489380,52,"transformers, safetensors, qwen3_5_moe, image-text-to-text, conversational, license:apache-2.0, endpoints_compatible, 4-bit, gptq, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Mia-AiLab/Gemmable-4-12B-MTP-GGUF,Mia-AiLab/Gemmable-4-12B-MTP-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,487879,51,"gguf, gemma-4, gemmable, reasoning, assistant-traces, fable-5, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/facebook/dino-vitb16,facebook/dino-vitb16,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-feature-extraction,486854,112,"transformers, pytorch, tf, vit, image-feature-extraction, dino, vision, dataset:imagenet-1k, arxiv:2104.14294, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/PaddlePaddle/en_PP-OCRv5_mobile_rec,PaddlePaddle/en_PP-OCRv5_mobile_rec,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-to-text,486426,3,"PaddleOCR, OCR, PaddlePaddle, textline_recognition, image-to-text, en, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Jackrong/Qwopus3.6-35B-A3B-Coder-MTP-GGUF,Jackrong/Qwopus3.6-35B-A3B-Coder-MTP-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,485982,238,"transformers, gguf, llama.cpp, image-text-to-text, vision, multimodal, text-generation-inference, unsloth, conversational, qwen3_6, moe, coder, agent, tool-use, function-calling, thinking-off, long-context, lora, sft, logic, math, en, zh, es, ru, ja, base_model:Jackrong/Qwopus3.6-35B-A3B-v1, base_model:adapter:Jackrong/Qwopus3.6-35B-A3B-v1, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/MilaNLProc/xlm-emo-t,MilaNLProc/xlm-emo-t,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-classification,485824,13,"transformers, pytorch, xlm-roberta, text-classification, emotion, emotion-analysis, multilingual, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/city96/Wan2.1-FLF2V-14B-720P-gguf,city96/Wan2.1-FLF2V-14B-720P-gguf,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-to-video,483972,29,"gguf, video, video-generation, image-to-video, en, zh, base_model:Wan-AI/Wan2.1-FLF2V-14B-720P, base_model:quantized:Wan-AI/Wan2.1-FLF2V-14B-720P, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/timesfm-3.0-pytorch,google/timesfm-3.0-pytorch,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,483787,718,"safetensors, time-series, forecasting, pretrained, pytorch, google, time-series-forecasting, arxiv:2310.10688, license:other, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/nvidia/Phi-4-multimodal-instruct-NVFP4,nvidia/Phi-4-multimodal-instruct-NVFP4,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,482488,14,"Model Optimizer, safetensors, phi4mm, nvidia, ModelOpt, Phi4, quantized, FP4, fp4, custom_code, base_model:microsoft/Phi-4-multimodal-instruct, base_model:quantized:microsoft/Phi-4-multimodal-instruct, license:other, modelopt, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/DavidAU/Qwen3.6-40B-Claude-4.6-Opus-Deckard-Heretic-Uncensored-Thinking-NEO-CODE-Di-IMatrix-MAX-GGUF,DavidAU/Qwen3.6-40B-Claude-4.6-Opus-Deckard-Heretic-Uncensored-Thinking-NEO-CODE-Di-IMatrix-MAX-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,482407,738,"gguf, unsloth, fine tune, heretic, uncensored, abliterated, multi-stage tuned., all use cases, coder, creative, creative writing, fiction writing, plot generation, sub-plot generation, story generation, scene continue, storytelling, fiction story, science fiction, romance, all genres, story, writing, vivid prosing, vivid writing, fiction, roleplaying, bfloat16, imatrix, neo imatrix, di-matrix, image-text-to-text, en, zh, dataset:TeichAI/claude-4.5-opus-high-reasoning-250x, dataset:DavidAU/PkDick-Deckard-5-Datasets, base_model:DavidAU/Qwen3.6-40B-Claude-4.6-Opus-Deckard-Heretic-Uncensored-Thinking, base_model:quantized:DavidAU/Qwen3.6-40B-Claude-4.6-Opus-Deckard-Heretic-Uncensored-Thinking, license:apache-2.0, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/gemma-4-31B-it-qat-q4_0-gguf,google/gemma-4-31B-it-qat-q4_0-gguf,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,480399,127,"transformers, gguf, image-text-to-text, arxiv:2607.02770, base_model:google/gemma-4-31B-it-qat-q4_0-unquantized, base_model:quantized:google/gemma-4-31B-it-qat-q4_0-unquantized, license:apache-2.0, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Harveenchadha/vakyansh-wav2vec2-sanskrit-sam-60,Harveenchadha/vakyansh-wav2vec2-sanskrit-sam-60,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,479538,4,"transformers, pytorch, wav2vec2, automatic-speech-recognition, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/Qwen3.5-27B-GGUF,unsloth/Qwen3.5-27B-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,479390,503,"gguf, unsloth, image-text-to-text, base_model:Qwen/Qwen3.5-27B, base_model:quantized:Qwen/Qwen3.5-27B, license:apache-2.0, endpoints_compatible, region:us, imatrix, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/flan-t5-small,google/flan-t5-small,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,476865,494,"transformers, pytorch, tf, jax, safetensors, t5, text2text-generation, en, fr, ro, de, multilingual, dataset:svakulenk0/qrecc, dataset:taskmaster2, dataset:djaym7/wiki_dialog, dataset:deepmind/code_contests, dataset:lambada, dataset:gsm8k, dataset:aqua_rat, dataset:esnli, dataset:quasc, dataset:qed, arxiv:2210.11416, arxiv:1910.09700, license:apache-2.0, text-generation-inference, endpoints_compatible, deploy:sagemaker, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/AxelPCG/splade-pt-br,AxelPCG/splade-pt-br,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,475470,1,"pytorch, safetensors, bert, information-retrieval, sparse-retrieval, splade, portuguese, pt, dataset:unicamp-dl/mmarco, dataset:unicamp-dl/mrobust, base_model:neuralmind/bert-base-portuguese-cased, base_model:finetune:neuralmind/bert-base-portuguese-cased, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/cross-encoder/ms-marco-TinyBERT-L2-v2,cross-encoder/ms-marco-TinyBERT-L2-v2,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-ranking,474376,44,"sentence-transformers, pytorch, jax, onnx, safetensors, openvino, bert, text-classification, transformers, text-ranking, en, dataset:sentence-transformers/msmarco, base_model:nreimers/BERT-Tiny_L-2_H-128_A-2, base_model:quantized:nreimers/BERT-Tiny_L-2_H-128_A-2, license:apache-2.0, text-embeddings-inference, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/gemma-4-26B-A4B-it-qat-q4_0-unquantized,google/gemma-4-26B-A4B-it-qat-q4_0-unquantized,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,474360,52,"transformers, safetensors, gemma4, image-text-to-text, conversational, arxiv:2607.02770, base_model:google/gemma-4-26B-A4B-it, base_model:finetune:google/gemma-4-26B-A4B-it, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/ProCreations/grug-27b-gguf,ProCreations/grug-27b-gguf,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,473948,16,"gguf, grug, llama.cpp, reasoning, token-efficient, en, base_model:ProCreations/grug-27b, base_model:quantized:ProCreations/grug-27b, license:apache-2.0, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/EleutherAI/pythia-70m,EleutherAI/pythia-70m,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,473307,85,"gpt-neox, pytorch, safetensors, gpt_neox, causal-lm, pythia, en, dataset:EleutherAI/pile, arxiv:2304.01373, arxiv:2101.00027, arxiv:2201.07311, license:apache-2.0, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/unsloth/Ornith-1.0-9B-GGUF,unsloth/Ornith-1.0-9B-GGUF,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,472501,61,"gguf, unsloth, qwen3_5_moe, text-generation, base_model:deepreinforce-ai/Ornith-1.0-9B, base_model:quantized:deepreinforce-ai/Ornith-1.0-9B, license:mit, endpoints_compatible, region:us, conversational",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/hubertsiuzdak/snac_24khz,hubertsiuzdak/snac_24khz,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,472378,64,"transformers, pytorch, audio, license:mit, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/autogluon/chronos-2-synth,autogluon/chronos-2-synth,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,472147,6,"chronos-forecasting, safetensors, t5, time series, forecasting, foundation models, pretrained models, time-series-forecasting, arxiv:2510.15821, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/HauhauCS/Gemma4-12B-QAT-Uncensored-HauhauCS-Balanced,HauhauCS/Gemma4-12B-QAT-Uncensored-HauhauCS-Balanced,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,471735,341,"gguf, uncensored, gemma4, vision, multimodal, agentic, coding, creative-writing, roleplay, rp, conversational, image-text-to-text, en, base_model:google/gemma-4-12B-it, base_model:quantized:google/gemma-4-12B-it, license:gemma, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/vidore/colqwen2-v1.0,vidore/colqwen2-v1.0,AI/ML model hosted on Hugging Face Hub,UNKNOWN,visual-document-retrieval,471319,121,"colpali, safetensors, vidore-experimental, vidore, sentence-transformers, multi-vector, visual-document-retrieval, en, arxiv:2004.12832, arxiv:2407.01449, arxiv:2106.09685, base_model:vidore/colqwen2-base, base_model:finetune:vidore/colqwen2-base, license:apache-2.0, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/amazon/chronos-t5-tiny,amazon/chronos-t5-tiny,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,471052,121,"chronos-forecasting, safetensors, t5, time series, forecasting, pretrained models, foundation models, time series foundation models, time-series, time-series-forecasting, arxiv:2403.07815, arxiv:1910.10683, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.5-9B-Base,Qwen/Qwen3.5-9B-Base,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,469875,105,"transformers, safetensors, qwen3_5, image-text-to-text, conversational, license:apache-2.0, endpoints_compatible, region:us, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/timm/wide_resnet50_2.racm_in1k,timm/wide_resnet50_2.racm_in1k,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-classification,466844,2,"timm, pytorch, safetensors, image-classification, transformers, arxiv:2110.00476, arxiv:1605.07146, arxiv:1512.03385, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/OpenMOSS-Team/MOSS-TTS-v1.5,OpenMOSS-Team/MOSS-TTS-v1.5,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-to-speech,466740,203,"safetensors, moss_tts_delay, text-to-speech, custom_code, zh, yue, en, ar, cs, da, de, nl, es, fr, fi, el, he, hi, hu, ja, it, ko, mk, ms, ru, fa, pl, pt, sv, ro, sw, tl, th, tr, vi, arxiv:2603.18090, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/typeform/distilbert-base-uncased-mnli,typeform/distilbert-base-uncased-mnli,AI/ML model hosted on Hugging Face Hub,UNKNOWN,zero-shot-classification,466353,45,"transformers, pytorch, tf, safetensors, distilbert, text-classification, zero-shot-classification, en, dataset:multi_nli, arxiv:1910.09700, arxiv:2105.09680, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
